tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AutoPay,monthly_to_total,tenure_to_total
18,1,0,2,75.9,1373.05,0,1,0.05527839481446416,0.013109500746513238
5,1,0,2,96.5,492.55,1,1,0.19591919602070856,0.010151253679829459
23,1,0,2,59.95,1406.0,0,1,0.04263869132290185,0.016358463726884778
1,1,0,0,19.15,19.15,0,0,1.0,0.05221932114882507
71,1,1,3,98.65,6962.85,0,1,0.014168049002922654,0.010196973940268712
72,1,2,3,112.6,8126.65,0,1,0.013855647776143922,0.008859739252951708
33,1,1,0,20.6,690.25,0,0,0.02984425932633104,0.04780876494023904
2,1,0,1,85.65,181.5,1,0,0.471900826446281,0.011019283746556474
24,0,2,0,35.75,830.8,0,0,0.04303081367356765,0.028887818969667793
56,1,1,3,99.75,5608.4,0,1,0.017785821268097853,0.00998502246630055
37,1,0,3,96.1,3646.8,0,1,0.026351870132719092,0.010145881320609848
43,1,1,3,85.1,3662.25,0,1,0.0232370810294218,0.011741415796300088
1,0,0,0,25.35,25.35,0,0,1.0,0.03944773175542406
25,1,0,2,104.95,2566.5,1,1,0.04089226573154101,0.00974089226573154
61,1,2,1,89.65,5308.7,0,0,0.016887373556614616,0.011490572079793546
17,1,1,1,86.75,1410.25,0,0,0.06151391597234533,0.012054600248182947
41,1,1,2,86.2,3339.05,0,1,0.025815726029858793,0.012278941615130051
1,1,0,0,50.65,50.65,1,0,1.0,0.019743336623889437
72,0,2,2,64.8,4732.35,0,1,0.01369298551459634,0.01521442834955149
1,1,0,3,90.85,90.85,1,1,1.0,0.01100715465052284
48,1,2,2,108.1,5067.45,0,1,0.021332228241028525,0.009472219755498328
11,1,0,0,19.95,214.75,1,0,0.09289871944121071,0.051222351571594875
55,1,0,1,85.45,4874.7,1,0,0.017529283853365336,0.011282745604857735
42,0,1,1,54.75,2348.45,0,0,0.02331324916434244,0.017884136345248994
44,1,0,0,90.4,4063.0,0,0,0.022249569283780458,0.010829436377061285
1,1,0,1,44.0,44.0,0,0,1.0,0.022727272727272728
27,1,0,2,95.6,2595.25,0,1,0.036836528272806084,0.010403622001733937
27,1,0,2,84.8,2309.55,0,1,0.03671710939360481,0.011690589075793985
2,1,0,1,44.3,89.3,0,0,0.49608062709966405,0.022396416573348264
19,1,0,0,19.9,367.55,0,0,0.054142293565501286,0.05169364712284043
42,1,0,1,95.05,3944.5,0,0,0.02409684370642667,0.01064773735581189
66,1,2,3,90.05,5965.95,0,1,0.015093991736437617,0.011062781283785484
33,1,0,2,109.9,3694.7,0,1,0.029745310850678,0.008931712994289118
34,1,0,3,73.95,2524.45,1,1,0.029293509477311894,0.013468280219453743
33,0,0,1,54.6,1803.7,0,0,0.030271109386261572,0.018295725453235018
23,1,1,0,20.05,415.1,0,0,0.04830161406889906,0.055408335340881715
32,1,1,2,19.75,624.15,0,1,0.03164303452695666,0.051269726828486746
11,1,1,3,20.05,237.7,0,1,0.08435002103491797,0.04627681952040387
69,1,0,3,99.45,7007.6,1,1,0.014191734688052971,0.00984645242308351
68,1,1,2,55.9,3848.8,0,1,0.014524007482851797,0.0176678445229682
20,1,2,0,19.7,419.4,0,0,0.046971864568431096,0.047687172150691466
72,1,2,3,19.8,1468.75,0,1,0.013480851063829787,0.04902127659574468
60,1,1,2,95.4,5812.0,0,1,0.016414315209910532,0.01032346868547832
32,1,0,0,93.95,2861.45,0,0,0.03283300424609901,0.011183141414317916
1,1,0,0,19.9,19.9,1,0,1.0,0.05025125628140704
1,1,0,0,19.6,19.6,1,0,1.0,0.0510204081632653
3,1,0,1,81.35,233.7,1,0,0.3480958493795464,0.012836970474967908
46,1,1,2,24.45,1066.15,0,1,0.022932983163719924,0.043145898794728695
29,1,0,1,74.95,2149.05,0,0,0.034875875386798816,0.013494334706032897
51,1,0,1,87.35,4473.0,0,0,0.019528280795886428,0.011401743796109993
48,1,0,2,70.65,3545.05,0,1,0.01992919704940692,0.013540006487919774
16,1,0,2,73.25,1195.75,0,1,0.06125862429437592,0.01338072339535856
70,1,2,2,98.7,6858.9,0,1,0.014390062546472468,0.010205718118065579
40,1,2,0,24.8,1024.7,0,0,0.024202205523567874,0.03903581536059334
22,1,0,1,83.3,1845.9,1,0,0.04512703830109973,0.011918305433663795
1,1,0,2,75.3,75.3,1,1,1.0,0.013280212483399735
5,1,0,0,24.3,132.25,0,0,0.1837429111531191,0.03780718336483932
7,1,0,2,69.85,515.45,0,1,0.1355126588417887,0.013580366669900087
29,1,1,3,100.55,2830.45,0,1,0.035524386581638964,0.010245720645127101
44,1,1,0,25.7,1110.5,0,0,0.02314272850067537,0.03962179198559208
10,0,0,2,40.7,449.3,0,1,0.09058535499666148,0.022256843979523704
55,1,0,2,51.65,2838.55,0,1,0.018195909883567313,0.019376089905057157
52,1,1,2,105.1,5376.4,0,1,0.019548396696674356,0.009671899412246113
10,1,0,1,85.95,858.6,0,0,0.100104821802935,0.011646866992778943
18,1,0,2,75.6,1395.05,0,1,0.054191606035625964,0.012902763341815705
68,1,1,2,58.25,3975.7,0,1,0.014651507910556633,0.017103906230349374
61,1,0,0,19.4,1182.55,1,0,0.01640522599467253,0.051583442560568266
72,0,2,3,65.2,4784.45,0,1,0.0136274806926606,0.015048751685146673
2,1,0,1,53.45,119.5,0,0,0.4472803347280335,0.016736401673640166
12,1,0,2,45.4,518.9,1,1,0.08749277317402197,0.023125843129697437
41,1,2,1,19.75,899.45,0,0,0.02195786313858469,0.04558341208516315
26,0,0,3,44.45,1183.8,0,1,0.03754857239398547,0.021963169454299714
36,1,1,2,20.85,720.05,0,1,0.028956322477605725,0.04999652801888758
72,1,2,3,114.05,8468.2,0,1,0.013468033348291253,0.00850239720365603
35,1,0,2,89.85,3161.2,0,1,0.028422750854106036,0.011071744906997343
1,1,0,0,55.05,55.05,0,0,1.0,0.018165304268846504
16,1,0,1,112.95,1882.55,0,0,0.05999840641682824,0.008499110249395767
49,1,0,3,101.55,5070.4,0,1,0.020028005680025246,0.009663931839697066
54,1,1,0,114.65,6049.5,0,0,0.01895197950243822,0.008926357550210762
18,1,0,1,64.8,1166.7,0,0,0.05554127024942144,0.01542813062483929
36,1,0,1,80.4,2937.65,0,0,0.027368815209436115,0.012254693377359453
60,1,0,1,105.9,6396.45,1,0,0.0165560584386652,0.009380203081396712
1,1,0,0,69.55,69.55,1,0,1.0,0.014378145219266714
52,1,2,2,25.05,1270.25,0,1,0.01972052745522535,0.040936823459948826
8,1,0,1,94.75,759.55,0,0,0.12474491475215589,0.010532552169047462
72,1,2,2,105.5,7611.55,0,1,0.013860514612661022,0.009459308550820791
64,1,1,0,24.7,1642.75,0,0,0.015035763201947952,0.038959062547557446
22,1,0,0,69.75,1545.4,0,0,0.04513394590397308,0.014235796557525559
60,0,0,2,60.2,3582.4,0,1,0.01680437695399732,0.016748548459133542
28,1,0,1,81.05,2227.1,1,0,0.03639261820304432,0.01257240357415473
61,1,2,0,24.4,1417.9,0,0,0.01720854785245786,0.04302136963114465
24,1,0,1,104.15,2494.65,0,0,0.041749343595293927,0.009620588058445073
28,1,1,2,92.9,2768.35,0,1,0.0335578954973179,0.010114328029331552
30,1,2,2,80.8,2369.3,0,1,0.034102899590596376,0.012661967669775882
2,1,0,0,20.0,38.0,0,0,0.5263157894736842,0.05263157894736842
1,1,0,1,75.1,75.1,0,0,1.0,0.013315579227696406
6,1,0,0,19.65,100.9,0,0,0.19474727452923685,0.05946481665014866
24,1,0,2,69.45,1614.05,0,1,0.043028406802763236,0.01486942783680803
4,1,0,1,101.15,385.9,1,0,0.26211453744493396,0.010365379632029024
7,1,0,1,99.8,673.25,1,0,0.14823616784255478,0.0103973264017824
72,1,2,2,116.05,8404.9,0,1,0.013807421861057241,0.008566431486394842
70,0,2,0,40.05,2799.75,0,0,0.014304848647200642,0.025002232342173407
64,1,2,1,102.1,6538.45,0,0,0.015615321674097071,0.009788252567504532
72,1,1,1,89.7,6588.95,0,0,0.013613701727892913,0.01092738600232207
44,1,2,0,19.9,868.1,0,0,0.022923626310332908,0.05068540490726875
13,1,0,1,55.95,734.35,1,0,0.07618982773881665,0.017702730305712535
17,1,1,0,20.65,330.6,0,0,0.06246218995765274,0.051421657592256496
1,1,0,1,55.0,55.0,1,0,1.0,0.01818181818181818
9,1,0,0,70.05,564.4,0,0,0.12411410347271438,0.015946137491141037
24,1,0,0,53.6,1315.35,0,0,0.04074961036986354,0.018246094195461287
1,1,0,1,74.7,74.7,1,0,1.0,0.013386880856760375
24,1,0,1,80.25,1861.5,1,0,0.04311039484286865,0.0128928283642224
35,1,0,1,76.05,2747.2,0,0,0.027682731508444962,0.012740244612696565
7,1,0,1,75.7,554.05,0,0,0.13663026802635142,0.012634238787113077
5,1,0,1,96.1,453.4,1,0,0.21195412439347155,0.011027790030877813
15,1,0,2,69.0,994.8,1,1,0.06936067551266586,0.015078407720144753
11,1,2,0,19.65,225.75,0,0,0.08704318936877076,0.048726467331118496
48,0,0,2,45.3,2145.0,1,1,0.021118881118881116,0.022377622377622378
20,1,0,1,81.45,1671.6,0,0,0.04872577171572147,0.011964584828906437
72,1,1,2,108.5,8003.8,0,1,0.013556060871086234,0.008995727029660911
8,1,0,1,83.55,680.05,1,0,0.12285861333725462,0.011763840894051908
72,1,2,3,84.5,6130.85,0,1,0.013782754430462334,0.01174388543187323
15,1,0,1,100.15,1415.0,0,0,0.07077738515901061,0.01060070671378092
72,1,2,2,88.6,6201.95,0,1,0.014285829456864373,0.011609251928828836
0,0,2,2,52.55,2283.3004408418656,0,1,0.023014930081047293,0.0
1,1,0,1,74.35,74.35,1,0,1.0,0.013449899125756557
63,1,2,2,104.8,6597.25,0,1,0.015885406798287163,0.009549433476069574
2,1,0,1,59.0,114.15,0,0,0.5168637757336837,0.017520805957074025
2,1,0,1,74.4,139.4,1,0,0.533715925394548,0.014347202295552367
61,1,1,2,64.05,3902.6,0,1,0.01641213549941065,0.015630605237533953
1,1,0,0,20.4,20.4,0,0,1.0,0.04901960784313726
22,0,1,2,43.75,903.6,1,1,0.048417441345728195,0.02434705621956618
28,1,0,0,60.9,1785.65,0,0,0.034105227788200375,0.01568056450032201
70,1,2,2,19.8,1397.65,0,1,0.014166636854720423,0.050084069688405536
5,0,0,1,28.45,131.05,1,0,0.21709271270507438,0.03815337657382678
12,1,0,2,99.7,1238.45,1,1,0.0805038556259841,0.009689531268924866
34,1,1,3,116.25,3899.05,0,1,0.029814954924917605,0.008720072838255473
71,1,2,3,80.7,5676.0,0,1,0.014217758985200847,0.012508809020436927
70,1,1,2,65.2,4543.15,0,1,0.014351276096981171,0.015407811760562606
52,1,0,2,84.05,4326.8,0,1,0.019425441434778586,0.01201811962651382
69,1,2,3,79.45,5502.55,0,1,0.014438760211174819,0.012539640712033511
20,1,0,1,94.1,1782.4,1,0,0.0527939856373429,0.011220825852782765
11,1,0,0,78.0,851.8,0,0,0.0915707912655553,0.012913829537450107
2,1,0,1,94.2,167.5,1,0,0.5623880597014925,0.011940298507462687
6,1,0,1,80.5,502.85,1,0,0.16008750124291538,0.011931987670279406
1,1,0,0,19.85,19.85,0,0,1.0,0.05037783375314861
20,1,1,3,94.3,1818.3,0,1,0.05186162899411538,0.01099928504647198
61,1,0,1,106.45,6300.15,0,0,0.01689642310103728,0.009682309151369412
5,1,0,1,74.35,334.8,1,0,0.22207287933094383,0.014934289127837515
56,1,0,2,105.45,5916.95,0,1,0.017821681778619054,0.009464335510693854
30,1,0,3,95.0,2852.4,0,1,0.033305286776048236,0.01051745898190997
40,1,0,2,104.8,4131.95,1,1,0.02536332724258522,0.009680659252895123
28,1,1,0,54.3,1546.3,0,0,0.03511608355429089,0.01810774105930285
5,1,0,1,70.05,302.6,0,0,0.23149372108393917,0.016523463317911432
27,1,0,2,75.2,1929.35,1,1,0.038976857490864804,0.013994350428900926
12,1,0,3,20.05,265.45,0,1,0.07553211527594651,0.04520625353173856
67,1,1,1,105.4,6989.45,0,0,0.015079870376066788,0.009585875855754029
29,1,0,1,51.6,1442.0,0,0,0.03578363384188627,0.02011095700416089
55,1,0,2,85.5,4713.4,0,1,0.018139771714685792,0.011668858997751094
23,1,0,2,75.6,1758.6,1,1,0.042988741044012284,0.013078585238257705
34,1,0,1,100.05,3480.0,1,0,0.028749999999999998,0.009770114942528735
52,1,1,1,91.25,4738.3,0,0,0.01925796171622734,0.010974400101302155
72,1,2,3,115.75,8399.15,0,1,0.013781156426543163,0.00857229600614348
58,1,1,3,94.7,5430.35,0,1,0.017439023267376872,0.01068071118804497
35,1,2,0,19.6,686.95,0,0,0.028531916442244704,0.05094985078972268
56,1,2,2,99.9,5706.3,0,1,0.017506965984963988,0.009813714666246079
24,1,2,3,21.1,490.65,0,1,0.043004178131050654,0.04891470498318557
70,1,2,3,20.05,1360.25,0,1,0.01473993751148686,0.05146112846903143
2,1,0,1,79.95,174.45,0,0,0.45829750644883926,0.011464603038119806
68,1,1,3,107.15,7379.8,0,1,0.014519363668392097,0.009214341852082713
1,1,0,1,85.0,85.0,1,0,1.0,0.011764705882352941
12,1,0,1,89.55,1021.75,0,0,0.08764374847076095,0.011744555908979692
63,1,0,2,81.55,5029.05,0,1,0.016215786281703302,0.012527216869985385
33,1,1,0,58.45,1955.4,0,0,0.029891582284954483,0.016876342436330162
69,1,1,3,95.65,6744.2,0,1,0.014182556863675456,0.010231013315144866
60,1,2,2,80.6,4946.7,0,1,0.016293690743323833,0.012129298320092184
72,1,2,2,113.1,8248.5,0,1,0.01371158392434988,0.00872885979268958
11,1,0,0,58.95,601.6,0,0,0.09798869680851063,0.018284574468085107
1,1,0,0,19.55,19.55,0,0,1.0,0.05115089514066496
10,1,0,2,86.05,834.1,1,1,0.10316508811893058,0.011988970147464332
13,0,0,3,45.55,597.0,1,1,0.07629815745393634,0.021775544388609715
34,1,1,2,78.95,2647.2,0,1,0.029823964944091872,0.01284375944394077
39,1,0,0,86.3,3266.0,1,0,0.02642375995101041,0.011941212492345376
65,1,1,2,105.05,6744.25,0,1,0.0155762316047003,0.009637839641175816
50,1,1,2,101.9,5265.5,0,1,0.019352388187256674,0.009495774380400722
15,1,0,0,19.75,311.6,0,0,0.06338254172015403,0.04813863928112965
72,1,2,2,110.3,7966.9,0,1,0.013844782788788612,0.009037392210269992
72,1,2,2,115.6,8220.4,0,1,0.014062576030363486,0.008758697873582794
55,1,2,2,19.35,1153.25,0,1,0.01677866897897247,0.04769130717537394
23,1,2,3,25.6,514.75,0,1,0.049732880038853816,0.044681884409907724
32,1,0,2,80.35,2596.15,1,1,0.03094967548100071,0.01232594418658398
56,1,1,2,68.75,3808.0,0,1,0.01805409663865546,0.014705882352941176
1,1,0,2,19.9,19.9,0,1,1.0,0.05025125628140704
38,1,1,0,70.6,2708.2,0,0,0.026068975703419244,0.014031460010338972
11,1,0,1,70.2,760.05,0,0,0.09236234458259326,0.014472732057101508
1,1,0,1,49.3,49.3,0,0,1.0,0.02028397565922921
56,1,1,1,107.25,6033.3,0,0,0.01777634130575307,0.009281819236570368
3,1,0,0,23.6,89.05,0,0,0.26501965188096577,0.03368893879842785
7,1,0,3,69.7,516.15,0,1,0.13503826407052213,0.013561949045820015
59,1,2,3,99.5,5861.75,0,1,0.016974453021708535,0.01006525355056084
7,1,0,2,64.3,445.95,0,1,0.14418656800089696,0.015696826998542437
71,1,2,3,70.85,4973.4,0,1,0.014245787589978687,0.01427594804359191
15,1,1,1,101.9,1667.25,0,0,0.061118608487029547,0.00899685110211426
71,1,2,3,73.5,5357.75,0,1,0.013718445242872475,0.013251831459101302
35,1,0,1,100.25,3527.6,1,0,0.028418754960879918,0.009921759836716181
11,0,1,3,40.4,422.6,0,1,0.09559867486985328,0.02602934216753431
60,1,2,3,19.25,1103.25,0,1,0.017448447767958303,0.054384772263766146
47,1,2,2,59.6,2754.0,0,1,0.021641249092229486,0.017066085693536674
11,1,1,3,64.9,697.25,0,1,0.09307995697382575,0.01577626389386877
56,1,1,3,100.3,5614.45,1,1,0.01786461719313557,0.009974262839637009
28,1,0,1,110.85,3204.4,0,0,0.0345930595431282,0.008737985270253401
61,1,2,0,81.05,4747.65,0,0,0.01707160384611334,0.012848461870609671
31,1,1,2,98.05,3082.1,0,1,0.03181272509003601,0.01005807728496804
9,1,0,1,70.5,597.9,0,0,0.11791269443050678,0.015052684395383844
35,1,0,1,94.55,3365.4,0,0,0.02809472870981161,0.010399952457360195
2,1,0,0,19.65,38.8,0,0,0.5064432989690721,0.051546391752577324
12,1,0,0,19.0,233.55,1,0,0.08135302932990794,0.05138086062941554
1,1,0,0,75.3,75.3,1,0,1.0,0.013280212483399735
4,1,0,1,89.2,346.2,1,0,0.25765453495089546,0.011554015020219527
1,1,0,0,19.0,19.0,0,0,1.0,0.05263157894736842
3,1,0,0,20.0,61.7,0,0,0.3241491085899514,0.0486223662884927
1,1,0,1,85.7,85.7,1,0,1.0,0.011668611435239206
52,1,2,3,63.25,3342.45,0,1,0.01892324492512977,0.015557450373229219
5,1,1,0,20.1,85.1,0,0,0.23619271445358406,0.058754406580493544
72,1,2,1,99.15,7422.1,0,0,0.013358752913595883,0.009700758545425148
71,1,2,1,90.4,6668.05,0,0,0.013557186883721628,0.010647790583453933
72,1,2,3,111.9,8071.05,0,1,0.013864367089783858,0.008920772390209452
46,1,1,1,24.9,1174.8,0,0,0.021195097037793667,0.03915560095335376
63,1,2,3,83.5,5435.0,0,1,0.015363385464581417,0.011591536338546458
30,1,0,3,84.3,2438.6,0,1,0.0345690150086115,0.012302140572459609
1,1,0,0,45.6,45.6,0,0,1.0,0.021929824561403508
12,1,0,0,61.65,713.75,1,0,0.08637478108581435,0.01681260945709282
16,0,2,0,54.85,916.15,0,0,0.05987010860666921,0.017464389019265406
4,1,0,0,65.55,237.2,0,0,0.27634907251264756,0.016863406408094434
51,1,1,3,90.35,4614.55,0,1,0.0195793739367869,0.01105199856974136
65,1,2,3,20.4,1414.45,0,1,0.014422567075541728,0.045954257838735905
16,1,0,3,74.55,1170.5,0,1,0.06369073045706962,0.013669372063220846
2,1,1,0,19.95,47.7,0,0,0.4182389937106918,0.04192872117400419
66,1,1,2,74.25,4859.25,0,1,0.015280135823429542,0.013582342954159592
46,1,2,1,108.65,4903.2,0,0,0.022158998205253713,0.009381628324359603
32,1,1,2,109.55,3608.0,0,1,0.030363082039911306,0.008869179600886918
72,1,2,3,86.65,6094.25,0,1,0.014218320548057595,0.011814415227468516
38,1,2,3,81.0,3084.9,0,1,0.02625692891179617,0.012318065415410548
51,1,1,3,47.85,2356.75,0,1,0.02030338389731622,0.021639970298079982
72,1,2,2,114.55,8306.05,0,1,0.013791152232408907,0.008668380277026986
65,1,0,2,105.25,6786.4,1,1,0.01550895909465991,0.009577979488388542
9,0,0,1,29.95,248.95,1,0,0.12030528218517775,0.03615183771841735
9,1,0,0,65.0,663.05,1,0,0.09803182263781013,0.013573636980619863
66,1,2,0,20.55,1357.1,0,0,0.015142583450003686,0.048633114729938844
44,1,1,3,109.8,4860.35,0,1,0.022590965671196516,0.00905284598845762
50,1,2,2,69.5,3418.2,0,1,0.0203323386577731,0.014627581768182085
15,1,0,0,48.85,631.4,0,0,0.07736775419702249,0.023756731073804247
8,0,0,3,25.25,186.3,0,1,0.13553408480944712,0.04294149221685453
66,1,1,3,102.85,6976.75,0,1,0.014741821048482458,0.009459992116673236
57,1,0,2,87.55,4884.85,0,1,0.017922761190210548,0.011668730871981739
7,1,0,2,78.55,522.95,0,1,0.15020556458552442,0.013385600917869776
10,0,0,2,34.55,362.6,0,1,0.09528405956977384,0.027578599007170433
62,1,1,1,92.05,5755.8,0,0,0.015992564022377427,0.010771743285034226
40,1,1,1,85.05,3355.65,0,0,0.025345313128603993,0.011920194299167077
20,1,2,0,19.7,406.95,0,0,0.048408895441700454,0.049146086742843105
7,1,0,2,20.0,137.6,1,1,0.14534883720930233,0.050872093023255814
25,1,0,1,95.15,2395.7,0,0,0.03971699294569438,0.010435363359352173
23,1,0,1,84.25,1968.1,0,0,0.042807784157309084,0.01168639804887963
66,1,1,3,104.6,6819.45,0,1,0.0153384803759834,0.009678199854827003
72,1,2,1,111.65,7943.45,0,0,0.014055605561815081,0.00906407165652204
49,1,0,3,90.05,4547.25,1,1,0.019803177744790807,0.010775743581285392
43,1,0,2,110.75,4687.9,1,1,0.023624650696473903,0.009172550609014698
46,1,0,2,55.0,2473.95,0,1,0.02223165383293923,0.018593746842094628
72,1,2,3,89.85,6562.9,0,1,0.0136905940971217,0.010970759877493182
10,1,1,0,20.35,176.3,0,0,0.11542824730572887,0.05672149744753261
40,0,1,2,54.55,2236.2,0,1,0.02439406135408282,0.017887487702352205
65,1,0,1,105.5,6985.65,1,0,0.015102388467787537,0.009304789103376208
31,1,2,2,99.45,3109.9,0,1,0.03197852020965304,0.009968166178976817
68,1,2,3,70.9,4911.35,0,1,0.014435949382552658,0.013845480366905229
56,1,1,2,104.55,5794.65,1,1,0.01804250472418524,0.009664086700663543
10,1,0,1,85.25,855.3,1,0,0.09967262948672981,0.0116918040453642
68,1,2,2,25.4,1620.2,0,1,0.015677076904085915,0.041970127144796934
43,1,0,1,56.15,2499.3,1,0,0.02246629056135718,0.01720481734885768
1,1,0,1,89.55,89.55,1,0,1.0,0.011166945840312675
49,1,1,2,89.85,4287.2,0,1,0.02095773465198731,0.011429371151334205
15,1,0,1,25.25,394.85,0,0,0.0639483348106876,0.037989109788527285
20,1,0,1,94.55,1899.65,1,0,0.0497723264811939,0.010528255204906167
1,1,0,0,45.7,45.7,1,0,1.0,0.02188183807439825
50,1,1,1,69.65,3442.15,0,0,0.020234446494196943,0.014525805092747266
2,1,0,1,89.5,161.5,1,0,0.5541795665634675,0.01238390092879257
24,1,0,3,70.0,1732.6,0,1,0.0404017084150987,0.013852014313748126
3,1,0,2,69.55,222.3,1,1,0.31286549707602335,0.013495276653171389
1,1,0,0,74.6,74.6,1,0,1.0,0.013404825737265416
35,1,2,0,20.1,655.3,0,0,0.03067297421028537,0.05341065160994964
17,1,0,0,24.8,475.25,0,0,0.05218306154655444,0.03577064702788006
8,1,0,1,19.65,164.3,1,0,0.11959829580036517,0.048691418137553254
10,1,0,3,95.1,865.1,0,1,0.10992948792047161,0.011559357299734134
68,1,2,3,88.85,6132.7,0,1,0.014487909077567793,0.011088101488740686
45,1,1,2,78.8,3597.5,0,1,0.021904100069492703,0.01250868658790827
2,1,1,0,19.85,35.9,1,0,0.5529247910863511,0.05571030640668524
37,1,0,2,20.35,697.65,0,1,0.02916935426073246,0.05303518956496811
4,0,0,0,24.25,96.05,1,0,0.25247267048412286,0.041644976574700676
10,1,0,0,45.25,428.7,0,0,0.10555166783298345,0.023326335432703522
1,1,0,0,20.05,20.05,0,0,1.0,0.04987531172069825
65,1,2,0,69.55,4459.15,0,0,0.015597142953253424,0.014576769115190116
57,1,2,2,19.5,1167.6,0,1,0.01670092497430627,0.048818088386433714
3,1,0,0,74.75,238.1,0,0,0.3139437211255775,0.0125997480050399
2,1,0,1,69.65,145.15,1,0,0.47984843265587324,0.013778849466069583
49,0,0,2,30.2,1453.1,0,1,0.020783153258550686,0.03372101025393986
4,1,0,0,45.65,191.05,1,0,0.2389426851609526,0.02093692750588851
70,0,2,2,57.8,4039.3,0,1,0.014309410046295148,0.017329735350184436
53,1,1,2,19.85,1039.45,0,1,0.019096637644908366,0.050988503535523595
53,1,2,3,25.55,1336.1,0,1,0.019122820148192502,0.0396676895441958
1,1,0,0,75.05,75.05,1,0,1.0,0.013324450366422385
22,1,0,3,24.85,493.4,0,1,0.050364815565464134,0.04458856911228213
52,0,0,1,49.15,2550.9,1,0,0.019267709435885374,0.020384962170214432
65,1,2,1,110.35,7246.15,0,0,0.01522877666070948,0.008970280769788095
48,1,1,2,24.55,1203.95,0,1,0.020391212259645335,0.03986876531417417
2,0,0,1,34.7,62.25,1,0,0.5574297188755021,0.0321285140562249
3,1,0,0,107.95,313.6,0,0,0.3442283163265306,0.009566326530612243
45,1,0,2,81.4,3775.85,0,1,0.021558059774620286,0.011917846312750772
1,1,0,1,80.0,80.0,1,0,1.0,0.0125
61,1,2,2,73.8,4616.05,0,1,0.0159876951072887,0.01321476153854486
3,1,0,3,64.4,195.65,0,1,0.32915921288014316,0.015333503705596729
40,1,1,3,103.75,4188.4,0,1,0.024770795530512847,0.00955018622863146
1,1,0,0,71.1,71.1,0,0,1.0,0.014064697609001408
1,1,0,1,49.9,49.9,0,0,1.0,0.02004008016032064
51,1,1,2,24.6,1266.4,0,1,0.019425142135186355,0.04027163613392293
2,1,0,1,49.25,91.1,1,0,0.5406147091108672,0.021953896816684963
52,0,1,0,30.1,1623.4,0,0,0.01854133300480473,0.03203153874584206
51,1,0,2,83.4,4149.45,0,1,0.020099049271590213,0.012290785525792575
1,1,0,0,20.45,20.45,0,0,1.0,0.0488997555012225
31,1,1,2,75.25,2344.5,0,1,0.032096395820004266,0.013222435487310728
47,1,1,3,20.55,1013.05,0,1,0.020285277133409014,0.046394551108040076
3,1,0,3,75.1,270.7,1,1,0.2774288880679719,0.011082379017362394
22,1,1,0,20.05,417.0,0,0,0.04808153477218226,0.05275779376498801
